codice;regione;denominazione;anno;contributi;valoreProduzione;costiProduzione;costoPersonale;ammortamenti;risultatoEsercizio;totaleAttivo;patrimonioNetto;debiti
080960;Emilia Romagna;"ISTITUTO ORTOPEDICO RIZZOLI";2021;47487429.78;179333027.36;182837887.1;69279476.63;5386196.6;4247.47;178756256.91;52220199.7;67977555.08
080960;Emilia Romagna;"ISTITUTO ORTOPEDICO RIZZOLI";2022;53995495.86;204006622.28;201896950.84;72442813.93;5641380.07;2038.78;182907644.97;51173322.34;70035667.8
080960;Emilia Romagna;"ISTITUTO ORTOPEDICO RIZZOLI";2023;59732809.89;219386891.31;215966320.81;74826272.07;5720184.12;20450.42;222279570.12;80164614.54;73501152.52
080960;Emilia Romagna;"ISTITUTO ORTOPEDICO RIZZOLI";2024;64032628.48;231386737.93;225320948.47;76852213.82;6093889.99;-480455.76;228866117.49;84198517.54;74368586.54
090101;Toscana;"AZIENDA USL 1 MASSA E CARRARA";2012;390858000;453795000;437258000;147020000;9970000;31000;370276000;-39598000;391262000
090101;Toscana;"AZIENDA USL 1 MASSA E CARRARA";2013;366977000;422786000;420380000;133170000;11031000;100000;332388000;56624000;256247000
090101;Toscana;"AZIENDA USL 1 MASSA E CARRARA";2014;370363000;420570000;411163000;133607000;10528000;-396000;364356000;148033000;181435000
090101;Toscana;"AZIENDA USL 1 MASSA E CARRARA";2015;346751000;406303000;415698000;133641000;14092000;51000;390284000;155482000;222517000
090102;Toscana;"AZIENDA USL2 DI LUCCA";2012;373805000;434121000;424486000;131930000;13307000;10000;360582000;90983000;254936000
090102;Toscana;"AZIENDA USL2 DI LUCCA";2013;368406000;427586000;417075000;131984000;13048000;13000;395597000;107726000;271241000
090102;Toscana;"AZIENDA USL2 DI LUCCA";2014;388414000;447198000;434600000;132553000;15617000;-1109000;384048000;120468000;247406000
090102;Toscana;"AZIENDA USL2 DI LUCCA";2015;382472000;449624000;441046000;131950000;16784000;21000;392319000;114760000;266707000
090103;Toscana;"AZIENDA USL3 DI PISTOIA";2012;453701000;517197000;506547000;145306000;10782000;20000;378457000;81996000;281235000
090103;Toscana;"AZIENDA USL3 DI PISTOIA";2013;448688000;510515000;498609000;142509000;13683000;1000;405806000;109010000;278551000
090103;Toscana;"AZIENDA USL3 DI PISTOIA";2014;458671000;517324000;503611000;143015000;15694000;-1217000;394324000;127701000;246666000
090103;Toscana;"AZIENDA USL3 DI PISTOIA";2015;456096000;524472000;514695000;144084000;15687000;96000;405921000;134732000;247876000
090104;Toscana;"AZIENDA USL4 DI PRATO";2012;376678000;429884000;420270000;122176000;10685000;31000;389525000;144321000;232756000
090104;Toscana;"AZIENDA USL4 DI PRATO";2013;383431000;438376000;429999000;123500000;13886000;29000;433414000;148687000;265995000
090104;Toscana;"AZIENDA USL4 DI PRATO";2014;406354000;461118000;451893000;124889000;14958000;-1720000;439139000;170483000;250948000
090104;Toscana;"AZIENDA USL4 DI PRATO";2015;404754000;468534000;459092000;125270000;14185000;18000;445739000;168970000;261751000
090105;Toscana;"AZIENDA USL 5 DI PISA";2012;509606000;569393000;560191000;107310000;12507000;60000;429265000;45618000;370087000
090105;Toscana;"AZIENDA USL 5 DI PISA";2013;502583000;565734000;557676000;106524000;12060000;5000;432898000;53026000;367025000
090105;Toscana;"AZIENDA USL 5 DI PISA";2014;516547000;575305000;563775000;106164000;10666000;-1761000;431399000;66756000;348887000
090105;Toscana;"AZIENDA USL 5 DI PISA";2015;526872000;592453000;585042000;107364000;9267000;35000;458018000;74051000;371162000
090106;Toscana;"AZIENDA USL6 DI LIVORNO";2012;578076000;631338000;613379000;200299000;19099000;35000;483717000;103360000;362228000
090106;Toscana;"AZIENDA USL6 DI LIVORNO";2013;561760000;618369000;603860000;198687000;19874000;6000;497071000;131378000;346259000
090106;Toscana;"AZIENDA USL6 DI LIVORNO";2014;575916000;626913000;607356000;199292000;19236000;-1901000;605021000;167886000;417346000
090106;Toscana;"AZIENDA USL6 DI LIVORNO";2015;577166000;639261000;622132000;201554000;18606000;38000;631784000;163313000;451778000
090107;Toscana;"AZIENDA USL7 DI SIENA";2012;444832000;496182000;483246000;116892000;10663000;16000;380938000;81649000;291909000
090107;Toscana;"AZIENDA USL7 DI SIENA";2013;435072000;488137000;482058000;114647000;9967000;37000;383997000;116682000;258212000
090107;Toscana;"AZIENDA USL7 DI SIENA";2014;447701000;497931000;485875000;113739000;9413000;-307000;399007000;127848000;260479000
090107;Toscana;"AZIENDA USL7 DI SIENA";2015;449106000;503418000;493897000;114321000;8859000;96000;422063000;125367000;286749000
090108;Toscana;"AZIENDA USL8 DI AREZZO";2012;551867000;661043000;647572000;193738000;19197000;154000;480745000;219221000;239443000
090108;Toscana;"AZIENDA USL8 DI AREZZO";2013;543609000;660340000;651969000;192285000;19266000;28000;453282000;207486000;223681000
090108;Toscana;"AZIENDA USL8 DI AREZZO";2014;556379000;673376000;659042000;194083000;18929000;-1820000;476505000;215058000;236359000
090108;Toscana;"AZIENDA USL8 DI AREZZO";2015;555305000;678901000;667693000;193909000;17966000;35000;506773000;209851000;272639000
090109;Toscana;"AZIENDA USL 9 DI GROSSETO";2012;392837000;428796000;415853000;148249000;11877000;31000;269997000;27544000;225324000
090109;Toscana;"AZIENDA USL 9 DI GROSSETO";2013;377847000;416347000;408311000;146117000;11857000;145000;265877000;23689000;225633000
090109;Toscana;"AZIENDA USL 9 DI GROSSETO";2014;392975000;428893000;416164000;145131000;11320000;-877000;295615000;63010000;215367000
090109;Toscana;"AZIENDA USL 9 DI GROSSETO";2015;396012000;438999000;427147000;148070000;9756000;83000;323034000;58213000;249669000
090110;Toscana;"AZIENDA USL10 DI FIRENZE";2012;1377712000;1539347000;1503629000;328243000;31690000;20000;1246222000;206112000;982316000
090110;Toscana;"AZIENDA USL10 DI FIRENZE";2013;1378880000;1547571000;1523292000;325986000;33411000;8000;1279734000;312082000;900971000
090110;Toscana;"AZIENDA USL10 DI FIRENZE";2014;1372885000;1543457000;1517630000;326172000;34367000;-4178000;1146844000;350078000;713347000
090110;Toscana;"AZIENDA USL10 DI FIRENZE";2015;1356738000;1552113000;1530965000;324694000;32358000;17000;1177537000;345822000;752559000
090111;Toscana;"AZIENDA USL11 DI EMPOLI";2012;353028000;404516000;397274000;121709000;13213000;50000;327827000;131215000;175233000
090111;Toscana;"AZIENDA USL11 DI EMPOLI";2013;349343000;399113000;390452000;119166000;12605000;22000;337545000;135651000;176785000
090111;Toscana;"AZIENDA USL11 DI EMPOLI";2014;348256000;394293000;386458000;119088000;11956000;-179000;328282000;142192000;161938000
090111;Toscana;"AZIENDA USL11 DI EMPOLI";2015;349633000;402486000;396265000;120901000;11880000;126000;328964000;136432000;169184000
090112;Toscana;"AZIENDA USL 12 DI VIAREGGIO";2012;260497000;322346000;315817000;98115000;8675000;50000;207633000;61713000;138511000
090112;Toscana;"AZIENDA USL 12 DI VIAREGGIO";2013;251854000;311901000;306445000;96580000;8330000;4000;194690000;59622000;128051000
090112;Toscana;"AZIENDA USL 12 DI VIAREGGIO";2014;254877000;314774000;306932000;96858000;8058000;-743000;198399000;59662000;133617000
090112;Toscana;"AZIENDA USL 12 DI VIAREGGIO";2015;250339000;310932000;303046000;94988000;8060000;24000;198217000;55136000;139165000
090201;Toscana;"AZIENDA UNITA' SANITARIA LOCALE TOSCANA CENTRO";2016;2625071000;2895398000;2862098000;706803000;67208000;-17720000;2118480000;656409000;1302203000
090201;Toscana;"AZIENDA UNITA' SANITARIA LOCALE TOSCANA CENTRO";2017;2676547000;2963196000;2895841000;702521000;63138000;4880000;2131469000;632790000;1306284000
090201;Toscana;"AZIENDA UNITA' SANITARIA LOCALE TOSCANA CENTRO";2018;2700401000;2990822000;2948031000;716045000;62042000;-9682000;2015388000;597060000;1217452000
090201;Toscana;"AZIENDA UNITA' SANITARIA LOCALE TOSCANA CENTRO";2019;2715066460;3023557175;2972144493;734102359;57755813;-10270465;1970160684;574168983;1241576910
090201;Toscana;"AZIENDA UNITA' SANITARIA LOCALE TOSCANA CENTRO";2020;2871698537;3133835499;3076804655;772813302;60441781;-28109724;2024043458;654445942;1226574816
090201;Toscana;"AZIENDA UNITA' SANITARIA LOCALE TOSCANA CENTRO";2021;2956534268;3243915838;3227557347;796953778;61514816;-43235799;2253728862;646224208;1436840688
090201;Toscana;"AZIENDA UNITA' SANITARIA LOCALE TOSCANA CENTRO";2022;3048353559;3293870994;3239243743;789067276;62198191;-10386438;2282579912;664335972;1440517291
090201;Toscana;"AZIENDA UNITA' SANITARIA LOCALE TOSCANA CENTRO";2023;3061569357;3316946570;3297458571;805824214;62931482;-35840244;2279917950;746993953;1324808865
090201;Toscana;"AZIENDA UNITA' SANITARIA LOCALE TOSCANA CENTRO";2024;3192288267;3461185703;3443201594;825309203;64888833;-47977595;2295976558;751442739;1335856580
090202;Toscana;"AZIENDA UNITA' SANITARIA LOCALE TOSCANA NORD OVEST";2016;2136813000;2357121000;2327789000;662296000;64174000;-43324000;1884767000;421647000;1390480000
090202;Toscana;"AZIENDA UNITA' SANITARIA LOCALE TOSCANA NORD OVEST";2017;2233804000;2466870000;2382925000;664384000;63326000;5507000;1925553000;412038000;1411561000
090202;Toscana;"AZIENDA UNITA' SANITARIA LOCALE TOSCANA NORD OVEST";2018;2222736000;2489525000;2456436000;682093000;61815000;-7696000;1782162000;395979000;1290385000
090202;Toscana;"AZIENDA UNITA' SANITARIA LOCALE TOSCANA NORD OVEST";2019;2296533721;2558939249;2488233728;691614075;60667225;-567523;1800740074;434405723;1276742484
090202;Toscana;"AZIENDA UNITA' SANITARIA LOCALE TOSCANA NORD OVEST";2020;2377792224;2599263996;2555962409;721449046;59783236;-31243816;1757017401;476504449;1174948609
090202;Toscana;"AZIENDA UNITA' SANITARIA LOCALE TOSCANA NORD OVEST";2021;2462583243;2706759771;2643155027;746139115;62946575;-1208205;1839480096;530602243;1183210927
090202;Toscana;"AZIENDA UNITA' SANITARIA LOCALE TOSCANA NORD OVEST";2022;2481629869;2699849810;2688584735;738226405;63815319;-56349692;1801115728;469019287;1213042435
090202;Toscana;"AZIENDA UNITA' SANITARIA LOCALE TOSCANA NORD OVEST";2023;2496710645;2715318230;2722058806;745023306;65373984;-35197168;1823055692;572697909;1091417555
090202;Toscana;"AZIENDA UNITA' SANITARIA LOCALE TOSCANA NORD OVEST";2024;2603307340;2843098127;2838170688;763407820;67179503;-50169664;1820019476;545274227;1119434684
090203;Toscana;"AZIENDA UNITA' SANITARIA LOCALE TOSCANA SUD EST";2016;1428729000;1616407000;1596313000;453894000;33572000;-21672000;1183295000;334271000;793303000
090203;Toscana;"AZIENDA UNITA' SANITARIA LOCALE TOSCANA SUD EST";2017;1460223000;1677113000;1629190000;454209000;32359000;7149000;1165759000;333688000;773760000
090203;Toscana;"AZIENDA UNITA' SANITARIA LOCALE TOSCANA SUD EST";2018;1461473000;1692383000;1673940000;461414000;34149000;-5988000;1152091000;325253000;770150000
090203;Toscana;"AZIENDA UNITA' SANITARIA LOCALE TOSCANA SUD EST";2019;1479252662;1729932742;1699657882;468688927;36199016;-3574289;1170666735;347928375;758344151
090203;Toscana;"AZIENDA UNITA' SANITARIA LOCALE TOSCANA SUD EST";2020;1570399285;1780456743;1759011789;498413999;38625261;-17045168;1153425702;362314455;732428850
090203;Toscana;"AZIENDA UNITA' SANITARIA LOCALE TOSCANA SUD EST";2021;1628308389;1834719875;1855992033;521890948;39510314;-59715006;1183060698;305043222;797108509
090203;Toscana;"AZIENDA UNITA' SANITARIA LOCALE TOSCANA SUD EST";2022;1665775665;1848604960;1852746554;518288784;39792225;-60529580;1203172991;291737067;831949719
090203;Toscana;"AZIENDA UNITA' SANITARIA LOCALE TOSCANA SUD EST";2023;1709769039;1881603324;1902919636;520633068;40666825;-42286301;1191906054;387517159;705678517
090203;Toscana;"AZIENDA UNITA' SANITARIA LOCALE TOSCANA SUD EST";2024;1756517761;1975218024;1994535364;529506674;43659290;-66434498;1170895227;360839833;714916456
090901;Toscana;"AZIENDA OSPEDALIERO - UNIVERSITARIA PISANA";2012;139217000;526288000;510700000;216513000;27953000;132000;520498000;141710000;349593000
090901;Toscana;"AZIENDA OSPEDALIERO - UNIVERSITARIA PISANA";2013;133621000;520053000;504518000;214022000;28771000;98000;978130000;215135000;734177000
090901;Toscana;"AZIENDA OSPEDALIERO - UNIVERSITARIA PISANA";2014;145194000;525126000;507669000;214413000;27312000;-2684000;945447000;281580000;633470000
090901;Toscana;"AZIENDA OSPEDALIERO - UNIVERSITARIA PISANA";2015;124051000;517061000;498406000;218340000;24561000;73000;960553000;284985000;646718000
090901;Toscana;"AZIENDA OSPEDALIERO - UNIVERSITARIA PISANA";2016;123796000;535590000;510219000;217322000;22155000;3178000;916653000;225643000;662386000
090901;Toscana;"AZIENDA OSPEDALIERO - UNIVERSITARIA PISANA";2017;118346000;556654000;528222000;219538000;21009000;8366000;922392000;220973000;671625000
090901;Toscana;"AZIENDA OSPEDALIERO - UNIVERSITARIA PISANA";2018;114826000;561404000;542260000;225511000;21200000;364000;976515000;219414000;728842000
090901;Toscana;"AZIENDA OSPEDALIERO - UNIVERSITARIA PISANA";2019;113643373;564432631;548695215;231914731;21279670;140135;962299137;235256527;702015912
090901;Toscana;"AZIENDA OSPEDALIERO - UNIVERSITARIA PISANA";2020;161476204;583235776;563281186;245185610;20224003;-5070722;952672217;255137584;668184128
090901;Toscana;"AZIENDA OSPEDALIERO - UNIVERSITARIA PISANA";2021;157476594;603227847;594150579;253365817;20564392;-12870108;893166651;256704812;600093565
090901;Toscana;"AZIENDA OSPEDALIERO - UNIVERSITARIA PISANA";2022;194443147;626175266;611066267;259316348;21477782;-13892237;932557111;290119874;613605160
090901;Toscana;"AZIENDA OSPEDALIERO - UNIVERSITARIA PISANA";2023;184085610;619068786;617968133;259855183;21811732;-25817629;960927321;331970882;591074607
090901;Toscana;"AZIENDA OSPEDALIERO - UNIVERSITARIA PISANA";2024;208909402;651310862;636900516;266033402;23008569;-7362077;985961414;380801614;570899718
090902;Toscana;"AZIENDA OSPEDALIERO-UNIVERSITARIA SENESE";2012;83419000;303080000;280824000;120596000;10683000;28000;330112000;30882000;271198000
090902;Toscana;"AZIENDA OSPEDALIERO-UNIVERSITARIA SENESE";2013;71126000;303898000;291248000;120122000;10147000;40000;316335000;50493000;242216000
090902;Toscana;"AZIENDA OSPEDALIERO-UNIVERSITARIA SENESE";2014;80493000;308778000;298015000;120258000;10265000;-306000;360400000;86833000;242194000
090902;Toscana;"AZIENDA OSPEDALIERO-UNIVERSITARIA SENESE";2015;72667000;313142000;298848000;122438000;9707000;54000;535921000;85032000;416654000
090902;Toscana;"AZIENDA OSPEDALIERO-UNIVERSITARIA SENESE";2016;63623000;308397000;295164000;121902000;9199000;74000;509189000;85486000;405646000
090902;Toscana;"AZIENDA OSPEDALIERO-UNIVERSITARIA SENESE";2017;74415000;315012000;302759000;122416000;9820000;113000;517710000;83873000;404571000
090902;Toscana;"AZIENDA OSPEDALIERO-UNIVERSITARIA SENESE";2018;66994000;308674000;291073000;125816000;11136000;4000;525647000;81244000;413095000
090902;Toscana;"AZIENDA OSPEDALIERO-UNIVERSITARIA SENESE";2019;67145968;307229984;289822672;127478068;11558463;19899;504762237;88185149;390630714
090902;Toscana;"AZIENDA OSPEDALIERO-UNIVERSITARIA SENESE";2020;94699297;326404916;314371328;136688835;12811711;-2065414;535742905;128006967;381322979
090902;Toscana;"AZIENDA OSPEDALIERO-UNIVERSITARIA SENESE";2021;91541786;341879020;332818441;140830813;13455900;-7306488;544314017;136360593;376934621
090902;Toscana;"AZIENDA OSPEDALIERO-UNIVERSITARIA SENESE";2022;110039923;339835629;329373330;140363055;13760259;-7209126;547979526;141948689;377249218
090902;Toscana;"AZIENDA OSPEDALIERO-UNIVERSITARIA SENESE";2023;96439958;338809918;340956433;143668395;13927388;-15803188;572749236;175293754;369314390
090902;Toscana;"AZIENDA OSPEDALIERO-UNIVERSITARIA SENESE";2024;113535031;345636152;350782818;146373825;14514700;-18249836;576655987;180662331;371662449
090903;Toscana;"AZIENDA OSPEDALIERO-UNIVERSITARIA CAREGGI";2012;196270000;636242000;618788000;267579000;24321000;48000;799057000;319942000;440657000
090903;Toscana;"AZIENDA OSPEDALIERO-UNIVERSITARIA CAREGGI";2013;204843000;646701000;629324000;266076000;26947000;58000;757696000;384458000;328223000
090903;Toscana;"AZIENDA OSPEDALIERO-UNIVERSITARIA CAREGGI";2014;227876000;664784000;643499000;266837000;29600000;-2294000;753919000;410937000;287763000
090903;Toscana;"AZIENDA OSPEDALIERO-UNIVERSITARIA CAREGGI";2015;180672000;648337000;624668000;266675000;32466000;36000;744410000;399690000;299450000
090903;Toscana;"AZIENDA OSPEDALIERO-UNIVERSITARIA CAREGGI";2016;175077000;641077000;620638000;258179000;30401000;40000;978594000;363585000;565109000
090903;Toscana;"AZIENDA OSPEDALIERO-UNIVERSITARIA CAREGGI";2017;173218000;656817000;629749000;254096000;29537000;2094000;987423000;343216000;593578000
090903;Toscana;"AZIENDA OSPEDALIERO-UNIVERSITARIA CAREGGI";2018;161575000;657465000;633601000;258046000;28308000;79000;1012816000;330576000;629280000
090903;Toscana;"AZIENDA OSPEDALIERO-UNIVERSITARIA CAREGGI";2019;165366567;667977706;639156362;263453067;28276159;68696;997677272;310063191;637794580
090903;Toscana;"AZIENDA OSPEDALIERO-UNIVERSITARIA CAREGGI";2020;207886770;676735606;659895909;277718081;28741041;-9745918;973448943;303768130;609962682
090903;Toscana;"AZIENDA OSPEDALIERO-UNIVERSITARIA CAREGGI";2021;203214482;720900989;706007689;286641781;29520495;-10405140;968208640;290209888;620199272
090903;Toscana;"AZIENDA OSPEDALIERO-UNIVERSITARIA CAREGGI";2022;268499266;761771541;745493470;287598534;28294755;-14369198;980727792;266755768;663647006
090903;Toscana;"AZIENDA OSPEDALIERO-UNIVERSITARIA CAREGGI";2023;246114825;746317012;746379823;290551667;27490639;-26934415;945315945;246433001;640786557
090903;Toscana;"AZIENDA OSPEDALIERO-UNIVERSITARIA CAREGGI";2024;282070774;785900022;765319950;296171564;27756212;-3822303;917200969;261928302;599068698
090904;Toscana;"AZIENDA OSPEDALIERO UNIVERSITARIA MEYER";2012;30589000;106146000;105787000;50548000;6453000;21000;167783000;87843000;71562000
090904;Toscana;"AZIENDA OSPEDALIERO UNIVERSITARIA MEYER";2013;28370000;105836000;104909000;50309000;5512000;37000;249450000;85154000;155677000
090904;Toscana;"AZIENDA OSPEDALIERO UNIVERSITARIA MEYER";2014;28571000;108302000;107121000;51937000;4880000;-580000;226592000;84375000;133790000
090904;Toscana;"AZIENDA OSPEDALIERO UNIVERSITARIA MEYER";2015;31947000;116785000;116047000;54329000;5272000;109000;232290000;82037000;140054000
090904;Toscana;"AZIENDA OSPEDALIERO UNIVERSITARIA MEYER";2016;30652000;118759000;116405000;56283000;4581000;329000;207122000;84278000;112228000
090904;Toscana;"AZIENDA OSPEDALIERO UNIVERSITARIA MEYER";2017;32833000;125856000;120314000;59057000;4856000;3144000;207111000;87270000;109760000
090904;Toscana;"AZIENDA OSPEDALIERO UNIVERSITARIA MEYER";2018;35536000;131061000;128217000;62191000;5463000;1000;196841000;84652000;102264000
090904;Toscana;"AZIENDA OSPEDALIERO UNIVERSITARIA MEYER";2019;36816751;138608350;132902648;64557812;5535130;59332;212616642;94233850;109498957
090904;Toscana;"AZIENDA OSPEDALIERO UNIVERSITARIA MEYER";2020;55567685;158252589;143840382;68786037;5335751;-467441;205205080;90564135;102119142
090904;Toscana;"AZIENDA OSPEDALIERO UNIVERSITARIA MEYER";2021;48266425;150873893;152047685;71655123;5482158;-3118702;214450662;89165183;110057930
090904;Toscana;"AZIENDA OSPEDALIERO UNIVERSITARIA MEYER";2022;65992585;160110307;158161057;74697303;5631762;-4289533;197675178;88934741;94870443
090904;Toscana;"AZIENDA OSPEDALIERO UNIVERSITARIA MEYER";2023;62727406;164579449;163378539;74962164;6604486;-1280690;211420730;90923135;101113206
090904;Toscana;"AZIENDA OSPEDALIERO UNIVERSITARIA MEYER";2024;70690115;174031816;171623633;79620147;6833734;-3328204;205128041;85841542;97462909
100101;Umbria;"AZIENDA SANITARIA USL N.1";2012;230134000;265177000;263839000;86050000;1252000;926000;141334000;70435000;35904000
100102;Umbria;"AZIENDA SANITARIA USL N.2 DELL UMBRIA";2012;582031000;645298000;636619000;108211000;7678000;380000;258161000;79270000;164493000
100103;Umbria;"AZIENDA SANITARIA USL N.3 DELL UMBRIA";2012;280610000;333525000;326594000;108613000;9477000;1544000;136029000;55147000;59895000
100201;Umbria;"AZIENDA UNITA' SANITARIA LOCALE UMBRIA 1";2013;797179000;884877000;872166000;195242000;10216000;1251000;394852000;149348000;193011000
100201;Umbria;"AZIENDA UNITA' SANITARIA LOCALE UMBRIA 1";2014;797579000;868588000;854604000;194596000;9569000;150000;322839000;157631000;113885000
100201;Umbria;"AZIENDA UNITA' SANITARIA LOCALE UMBRIA 1";2015;799248000;881628000;867170000;195997000;9983000;39000;319622000;172707000;96689000
100201;Umbria;"AZIENDA UNITA' SANITARIA LOCALE UMBRIA 1";2016;808743000;890606000;879458000;195594000;10442000;36000;313761000;169378000;98131000
100201;Umbria;"AZIENDA UNITA' SANITARIA LOCALE UMBRIA 1";2017;819823000;905101000;897312000;196070000;10135000;40000;312631000;167309000;97978000
100201;Umbria;"AZIENDA UNITA' SANITARIA LOCALE UMBRIA 1";2018;820963000;916112000;911236000;201292000;11187000;23000;303285000;159017000;102004000
100201;Umbria;"AZIENDA UNITA' SANITARIA LOCALE UMBRIA 1";2019;828206828.14;927829301.05;921428613.13;203793023.18;11842914.04;23157.57;312944761.82;163382249.74;103832997.76
100201;Umbria;"AZIENDA UNITA' SANITARIA LOCALE UMBRIA 1";2020;857379561.23;942053250.27;930283184.61;204678890.67;12371286.94;40064.82;344076484.94;161269469.84;126725202.83
100201;Umbria;"AZIENDA UNITA' SANITARIA LOCALE UMBRIA 1";2021;869603834.47;988137076.78;980356418.46;206575387.23;12500060.56;38797.24;368683891.02;158421642.15;149530916.98
100201;Umbria;"AZIENDA UNITA' SANITARIA LOCALE UMBRIA 1";2022;905419790.67;985400744.53;969672950.28;210688998.01;12318021.39;63398.64;383701213.88;172458370.09;168660598.02
100201;Umbria;"AZIENDA UNITA' SANITARIA LOCALE UMBRIA 1";2023;910612159.48;1000394480.63;989020391.4;211170949.88;12174520.34;13995.56;424417401.7;170995978.24;169174822.97
100201;Umbria;"AZIENDA UNITA' SANITARIA LOCALE UMBRIA 1";2024;935579434.44;1070217963.77;1069733754.78;217028577.16;12692146.46;-6717419.78;400662902.62;155158201.05;154692666.24
100202;Umbria;"AZIENDA UNITA' SANITARIA LOCALE UMBRIA 2";2013;671304000;742066000;731052000;188556000;9563000;504000;290530000;103738000;113834000
100202;Umbria;"AZIENDA UNITA' SANITARIA LOCALE UMBRIA 2";2014;673542000;726508000;718880000;188727000;9564000;113000;307924000;126326000;104139000
100202;Umbria;"AZIENDA UNITA' SANITARIA LOCALE UMBRIA 2";2015;670042000;733131000;719830000;188831000;9594000;242000;325227000;157931000;89411000
100202;Umbria;"AZIENDA UNITA' SANITARIA LOCALE UMBRIA 2";2016;675997000;735493000;721778000;188737000;9499000;2063000;333528000;167165000;97418000
100202;Umbria;"AZIENDA UNITA' SANITARIA LOCALE UMBRIA 2";2017;686365000;740289000;734389000;189006000;9743000;81000;335247000;175678000;92767000
100202;Umbria;"AZIENDA UNITA' SANITARIA LOCALE UMBRIA 2";2018;687773000;758623000;756476000;194449000;10177000;103000;336782000;170295000;99429000
100202;Umbria;"AZIENDA UNITA' SANITARIA LOCALE UMBRIA 2";2019;691155067.22;764324367.26;769293299.45;195517502.38;10804060.46;27927.38;321339148.64;165096810.27;96356781.4
100202;Umbria;"AZIENDA UNITA' SANITARIA LOCALE UMBRIA 2";2020;713409176.39;781216618.76;772331584.52;196472201.4;10731238.16;61443.45;371802168.59;165945339.63;134332725.04
100202;Umbria;"AZIENDA UNITA' SANITARIA LOCALE UMBRIA 2";2021;724729370.07;810098085.27;813951070.67;196948121.99;11460799.41;15838.04;352330466.03;159839951.32;126438638.96
100202;Umbria;"AZIENDA UNITA' SANITARIA LOCALE UMBRIA 2";2022;733209561.12;813523480.6;799976174.46;201365616.27;11876083.04;130000;428326799.04;211405895.9;147050763.75
100202;Umbria;"AZIENDA UNITA' SANITARIA LOCALE UMBRIA 2";2023;703753437.26;797939264.73;808394390.94;202878441.93;11641726.07;16654.67;417632555.64;186271005.4;144280796.95
100202;Umbria;"AZIENDA UNITA' SANITARIA LOCALE UMBRIA 2";2024;727168496.16;875954845.79;879072587.89;205439657.19;12915597.7;-11012031.34;421865880.67;171404726.08;149975641.09
100901;Umbria;"AZIENDA OSPEDALIERA DI PERUGIA";2012;35371000;323369000;314634000;134777000;14208000;710000;304360000;165231000;83783000
100901;Umbria;"AZIENDA OSPEDALIERA DI PERUGIA";2013;47305000;315265000;305148000;134252000;10651000;528000;308571000;160995000;80663000
100901;Umbria;"AZIENDA OSPEDALIERA DI PERUGIA";2014;72585000;308666000;300838000;133682000;10113000;618000;337361000;181154000;86535000
100901;Umbria;"AZIENDA OSPEDALIERA DI PERUGIA";2015;66892000;309452000;300045000;134012000;10166000;291000;334972000;187066000;76435000
100901;Umbria;"AZIENDA OSPEDALIERA DI PERUGIA";2016;66923000;307309000;303932000;134822000;10553000;2228000;333648000;193590000;79127000
100901;Umbria;"AZIENDA OSPEDALIERA DI PERUGIA";2017;70953000;316238000;311229000;134445000;10523000;118000;322893000;190113000;73599000
100901;Umbria;"AZIENDA OSPEDALIERA DI PERUGIA";2018;71862000;322906000;323255000;138086000;10973000;3171000;312394000;188164000;69695000
100901;Umbria;"AZIENDA OSPEDALIERA DI PERUGIA";2019;72391525.56;318430006.01;320059805.97;140924934.2;10862130;63556.46;309436755.71;184735343.98;75154212.78
100901;Umbria;"AZIENDA OSPEDALIERA DI PERUGIA";2020;96217786.85;333416344.72;328132148.71;143791783.8;10292130.27;;329194255.05;177885980.9;102424399.88
100901;Umbria;"AZIENDA OSPEDALIERA DI PERUGIA";2021;94317549.92;357167374.18;353335678.12;148364466.8;9963501.81;7665.28;316571713.81;173459987.26;90090429.06
100901;Umbria;"AZIENDA OSPEDALIERA DI PERUGIA";2022;103002290.63;361823495.87;351390097.93;150590945.94;9777248.78;48506.78;307151038.49;175160899.21;80198209.17
100901;Umbria;"AZIENDA OSPEDALIERA DI PERUGIA";2023;103929333.71;367054787.82;361683518.83;152316034.5;9533781.16;23299.79;314846126.07;170667102.28;88361400.82
100901;Umbria;"AZIENDA OSPEDALIERA DI PERUGIA";2024;85580355.57;391246574.09;390871336.65;159442972.32;9771670.7;-10659858.59;321896482.92;162553280.71;97076037.9
100902;Umbria;"AZIENDA OSPEDALIERA ' S. MARIA ' - TERNI";2012;22618000;188212000;178429000;81841000;2913000;439000;112410000;22130000;75688000
100902;Umbria;"AZIENDA OSPEDALIERA ' S. MARIA ' - TERNI";2013;35376000;189588000;184744000;82669000;2845000;52000;107026000;29433000;53210000
100902;Umbria;"AZIENDA OSPEDALIERA ' S. MARIA ' - TERNI";2014;52855000;186087000;180285000;83678000;3143000;27000;126534000;64611000;37317000
100902;Umbria;"AZIENDA OSPEDALIERA ' S. MARIA ' - TERNI";2015;46489000;186240000;181230000;84789000;3539000;23000;132943000;69388000;39384000
100902;Umbria;"AZIENDA OSPEDALIERA ' S. MARIA ' - TERNI";2016;50240000;189580000;184149000;84727000;3967000;15000;133883000;73806000;36821000
100902;Umbria;"AZIENDA OSPEDALIERA ' S. MARIA ' - TERNI";2017;47674000;190847000;185202000;84658000;4508000;54000;139127000;77138000;38335000
